!
! START OF RUN INFORMATION
!  Run number  : 76784
!  Title       : CaF2
!  Temperature : 50.000 K
!  Field       : 20.00 G
!  Comment     : Calibration run
!  Started     : 2019-06-18  10:10:09
!  Stopped     : 2019-06-18  10:14:38
!  Histograms  : 32 [64 det] (2048 bins of 16000 ps = 32.77 µs)
!  Events      : 4.78 MEv grouped in range (raw = 5.06) [10634 fr, 449 Ev/fr]
! END OF RUN INFORMATION
!
! START OF GROUPING INFORMATION
!  Group#01  Hist(t0): 01( 29) 02( 29) 03( 29) 04( 29) 05( 29) 06( 29) 07( 29) 08( 29) 09( 29) 10( 29) 11( 29) 12( 29) 13( 29) 14( 29) 15( 29) 16( 29) 
!  Group#02  Hist(t0): 17( 29) 18( 29) 19( 29) 20( 29) 21( 29) 22( 29) 23( 29) 24( 29) 25( 29) 26( 29) 27( 29) 28( 29) 29( 29) 30( 29) 31( 29) 32( 29) 
!  Forward Group = 02, Backward Group = 01, Alpha = 1.0000
!  Offset to first good bin =  7, Last good bin = 2048
!  Fixed binning, bunching factor =  5
!  Deadtime correction off
!  Background correction off
! END OF GROUPING INFORMATION
!
! START OF DATA SET INFORMATION
!  Datarow: (Time) (raw data) (Error)  (group)
!  Title: Group1 
!  Xlabel: Time in microseconds
!  Ylabel: Count
! END OF DATA SET INFORMATION
!
8.624001 289.4 7.60789 1
8.704 296.8 7.70454 1
8.784 277.8 7.45386 1
8.864 259.8 7.20833 1
8.944 247.4 7.0342 1
9.024 228.4 6.7587 1
9.104 222.4 6.66933 1
9.184 214.4 6.54828 1
9.264001 212.2 6.5146 1
9.344001 204.8 6.4 1
9.424001 201.8 6.35295 1
9.504001 181.8 6.02993 1
9.584001 181.8 6.02993 1
9.664001 175.6 5.92621 1
9.744 163.6 5.72014 1
9.824 157.4 5.6107 1
9.904 161.2 5.67803 1
9.984 149.2 5.4626 1
10.064 142.2 5.33292 1
10.144 131.6 5.1303 1
10.224 133.4 5.16527 1
10.304 127.6 5.05173 1
10.384 119.4 4.88672 1
10.464 121 4.91935 1
10.544 112 4.73286 1
10.624 114.2 4.77912 1
10.704 114.4 4.7833 1
10.784 101.2 4.49889 1
10.864 96.6 4.39545 1
10.944 98.4 4.43621 1
11.024 89.2 4.22374 1
11.104 92.6 4.30349 1
11.184 84.4 4.10853 1
11.264 82.2 4.05463 1
11.344 84.8 4.11825 1
11.424 69.6 3.73095 1
11.504 78.8 3.96989 1
11.584 63.8 3.57211 1
11.664 69.2 3.72022 1
11.744 70.2 3.747 1
11.824 72.4 3.80526 1
11.904 56.4 3.35857 1
11.984 61.2 3.49857 1
12.064 58.6 3.42345 1
12.144 56.8 3.37046 1
12.224 54.4 3.29848 1
12.304 57.6 3.39411 1
12.384 52.8 3.24962 1
12.464 49 3.1305 1
12.544 55.8 3.34066 1
12.624 44.4 2.97993 1
12.704 41.6 2.88444 1
12.784 43.4 2.94618 1
12.864 37.6 2.74226 1
12.944 40.2 2.83549 1
13.024 36 2.68328 1
13.104 36.8 2.71293 1
13.184 33.6 2.5923 1
13.264 35.4 2.66083 1
13.344 30.4 2.46577 1
13.424 34 2.60768 1
13.504 26.4 2.29783 1
13.584 28.6 2.39165 1
13.664 29.6 2.4331 1
13.744 26.4 2.29783 1
13.824 26 2.28035 1
13.904 27.2 2.33238 1
13.984 23.6 2.17256 1
14.064 21.8 2.08806 1
14.144 17.4 1.86548 1
14.224 22.2 2.10713 1
14.304 19 1.94936 1
14.384 22.6 2.12603 1
14.464 20.4 2.0199 1
14.544 17.6 1.87617 1
14.624 17 1.84391 1
14.704 20.8 2.03961 1
14.784 15.4 1.75499 1
14.864 17.2 1.85472 1
14.944 17 1.84391 1
15.024 15.4 1.75499 1
15.104 14.2 1.68523 1
15.184 15.2 1.74356 1
15.264 13.6 1.64924 1
15.344 16.2 1.8 1
15.424 13.2 1.62481 1
15.504 12 1.54919 1
15.584 10.6 1.45602 1
15.664 8.4 1.29615 1
15.744 10 1.41421 1
15.824 9.8 1.4 1
15.904 7.8 1.249 1
15.984 12 1.54919 1
16.064 9.2 1.35647 1
16.144 9 1.34164 1
16.224 9 1.34164 1
16.304 8.8 1.32665 1
16.384 9.8 1.4 1
16.464 7.2 1.2 1
16.544 7 1.18322 1
16.624 5.6 1.0583 1
16.704 7.6 1.23288 1
16.784 5.8 1.07703 1
16.864 4.4 0.938083 1
16.944 5.6 1.0583 1
17.024 6.8 1.16619 1
17.104 8 1.26491 1
17.184 6 1.09545 1
17.264 3.8 0.87178 1
17.344 6 1.09545 1
17.424 5.6 1.0583 1
17.504 5.2 1.0198 1
17.584 5 1 1
17.664 3.6 0.848528 1
17.744 3.2 0.8 1
17.824 3.4 0.824621 1
17.904 3.6 0.848528 1
17.984 4 0.894427 1
18.064 3 0.774597 1
18.144 4 0.894427 1
18.224 4.4 0.938083 1
18.304 4.6 0.959166 1
18.384 2.8 0.748331 1
18.464 4.2 0.916515 1
18.544 2.2 0.663325 1
18.624 4.2 0.916515 1
18.704 2.8 0.748331 1
18.784 3.6 0.848528 1
18.864 2.8 0.748331 1
18.944 2.4 0.69282 1
19.024 1.2 0.489898 1
19.104 1.6 0.565685 1
19.184 2.6 0.72111 1
19.264 3.6 0.848528 1
19.344 1.6 0.565685 1
19.424 2.4 0.69282 1
19.504 1.2 0.489898 1
19.584 1.8 0.6 1
19.664 1.8 0.6 1
19.744 3 0.774597 1
19.824 3.2 0.8 1
19.904 0.4 0.282843 1
19.984 0.6 0.34641 1
20.064 2 0.632456 1
20.144 1.6 0.565685 1
20.224 1.6 0.565685 1
20.304 1.2 0.489898 1
20.384 0.8 0.4 1
20.464 0.6 0.34641 1
20.544 1.2 0.489898 1
20.624 1.2 0.489898 1
20.704 1.8 0.6 1
20.784 1.4 0.52915 1
20.864 1 0.447214 1
20.944 0.4 0.282843 1
21.024 1.8 0.6 1
21.104 2.2 0.663325 1
21.184 0.6 0.34641 1
21.264 0.6 0.34641 1
21.344 1.8 0.6 1
21.424 0.2 0.2 1
21.504 0.2 0.2 1
21.584 1.4 0.52915 1
21.664 1.6 0.565685 1
21.744 0.4 0.282843 1
21.824 0.8 0.4 1
21.904 1 0.447214 1
21.984 1.4 0.52915 1
22.064 0.8 0.4 1
22.144 0.6 0.34641 1
22.224 1.4 0.52915 1
22.304 0.2 0.2 1
22.384 0.8 0.4 1
22.464 1 0.447214 1
22.544 0.2 0.2 1
22.624 0.6 0.34641 1
22.704 0.4 0.282843 1
22.784 0.4 0.282843 1
22.864 0.4 0.282843 1
22.944 0.4 0.282843 1
23.024 0.6 0.34641 1
23.104 0.8 0.4 1
23.184 0 0 1
23.264 0 0 1
23.344 0.2 0.2 1
23.424 0 0 1
23.504 0.8 0.4 1
23.584 1 0.447214 1
23.664 0.6 0.34641 1
23.744 0.2 0.2 1
23.824 0.2 0.2 1
23.904 0.6 0.34641 1
23.984 0.2 0.2 1
24.064 0.2 0.2 1
24.144 0.6 0.34641 1
24.224 0.4 0.282843 1
24.304 0.4 0.282843 1
24.384 0.2 0.2 1
24.464 0.2 0.2 1
24.544 0.2 0.2 1
24.624 0.6 0.34641 1
24.704 0 0 1
24.784 0.2 0.2 1
24.864 0.6 0.34641 1
24.944 0 0 1
25.024 0.2 0.2 1
25.104 0.2 0.2 1
25.184 0.4 0.282843 1
25.264 0 0 1
25.344 0.2 0.2 1
25.424 0 0 1
25.504 0.2 0.2 1
25.584 0 0 1
25.664 0.2 0.2 1
25.744 0 0 1
25.824 0.2 0.2 1
25.904 0.2 0.2 1
25.984 0 0 1
26.064 0.2 0.2 1
26.144 0 0 1
26.224 0.2 0.2 1
26.304 0 0 1
26.384 0.4 0.282843 1
26.464 0.6 0.34641 1
26.544 0 0 1
26.624 0 0 1
26.704 0.4 0.282843 1
26.784 0 0 1
26.864 0.6 0.34641 1
26.944 0.4 0.282843 1
27.024 0 0 1
27.104 0.2 0.2 1
27.184 0 0 1
27.264 0.2 0.2 1
27.344 0.2 0.2 1
27.424 0 0 1
27.504 0.2 0.2 1
27.584 0.2 0.2 1
27.664 0 0 1
27.744 0 0 1
27.824 0 0 1
27.904 0 0 1
27.984 0.2 0.2 1
28.064 0 0 1
28.144 0 0 1
28.224 0.2 0.2 1
28.304 0.2 0.2 1
28.384 0 0 1
28.464 0.2 0.2 1
28.544 0.2 0.2 1
28.624 0 0 1
28.704 0 0 1
28.784 0 0 1
28.864 0 0 1
28.944 0.2 0.2 1
29.024 0 0 1
29.104 0.2 0.2 1
29.184 0 0 1
29.264 0 0 1
29.344 0 0 1
29.424 0.2 0.2 1
29.504 0.2 0.2 1
29.584 0.4 0.282843 1
29.664 0.4 0.282843 1
29.744 0 0 1
29.824 0 0 1
29.904 0 0 1
29.984 0.4 0.282843 1
30.064 0.2 0.2 1
30.144 0.2 0.2 1
30.224 0.2 0.2 1
30.304 0 0 1
30.384 0 0 1
30.464 0 0 1
30.544 0.2 0.2 1
30.624 0 0 1
30.704 0 0 1
30.784 0 0 1
30.864 0.4 0.282843 1
30.944 0.2 0.2 1
31.024 0 0 1
31.104 0 0 1
31.184 0 0 1
31.264 0.4 0.282843 1
31.344 0 0 1
31.424 0 0 1
31.504 0 0 1
31.584 0 0 1
31.664 0.4 0.282843 1
31.744 0 0 1
31.824 0 0 1
31.904 0.2 0.2 1
31.984 0.4 0.282843 1
32.064 0.2 0.2 1
32.144 0.4 0.282843 1
32.224 0 0 1
32.284 0 0 1
