!
! START OF RUN INFORMATION
!  Run number  : 76784
!  Title       : CaF2
!  Temperature : 50.000 K
!  Field       : 20.00 G
!  Comment     : Calibration run
!  Started     : 2019-06-18  10:10:09
!  Stopped     : 2019-06-18  10:14:38
!  Histograms  : 32 [64 det] (2048 bins of 16000 ps = 32.77 µs)
!  Events      : 4.78 MEv grouped in range (raw = 5.06) [10634 fr, 449 Ev/fr]
! END OF RUN INFORMATION
!
! START OF GROUPING INFORMATION
!  Group#01  Hist(t0): 01( 29) 02( 29) 03( 29) 04( 29) 05( 29) 06( 29) 07( 29) 08( 29) 09( 29) 10( 29) 11( 29) 12( 29) 13( 29) 14( 29) 15( 29) 16( 29) 
!  Group#02  Hist(t0): 17( 29) 18( 29) 19( 29) 20( 29) 21( 29) 22( 29) 23( 29) 24( 29) 25( 29) 26( 29) 27( 29) 28( 29) 29( 29) 30( 29) 31( 29) 32( 29) 
!  Forward Group = 02, Backward Group = 01, Alpha = 1.0000
!  Offset to first good bin =  7, Last good bin = 2048
!  Fixed binning, bunching factor =  5
!  Deadtime correction off
!  Background correction off
! END OF GROUPING INFORMATION
!
! START OF DATA SET INFORMATION
!  Datarow: (Time) (raw data) (Error)  (group)
!  Title: Group2 
!  Xlabel: Time in microseconds
!  Ylabel: Count
! END OF DATA SET INFORMATION
!
7.504 753.8 12.2784 2
7.584001 728.8 12.0731 2
7.664001 723.8 12.0316 2
7.744 719.2 11.9933 2
7.824 638.4 11.2996 2
7.904 640.6 11.319 2
7.984 613.2 11.0743 2
8.064 588.8 10.8517 2
8.144 568.6 10.664 2
8.224 546.8 10.4575 2
8.304001 521.2 10.2098 2
8.384001 501.6 10.016 2
8.464001 491.4 9.91363 2
8.544001 482.4 9.82242 2
8.624001 450.4 9.49105 2
8.704 421.6 9.18259 2
8.784 446 9.44458 2
8.864 383.8 8.76128 2
8.944 382.8 8.74986 2
9.024 374.6 8.65563 2
9.104 364.4 8.53698 2
9.184 345.6 8.31384 2
9.264001 325 8.06226 2
9.344001 317.4 7.96743 2
9.424001 321.2 8.01499 2
9.504001 295 7.68115 2
9.584001 293 7.65506 2
9.664001 276.4 7.43505 2
9.744 263 7.25259 2
9.824 269.4 7.3403 2
9.904 257.4 7.17496 2
9.984 245.2 7.00286 2
10.064 243.6 6.97997 2
10.144 229.8 6.77938 2
10.224 216.4 6.57875 2
10.304 225.4 6.71416 2
10.384 208.2 6.45291 2
10.464 206.2 6.42184 2
10.544 189.2 6.15142 2
10.624 184.6 6.07618 2
10.704 171 5.84808 2
10.784 164.8 5.74108 2
10.864 163 5.70964 2
10.944 165.8 5.75847 2
11.024 163.2 5.71314 2
11.104 147.6 5.43323 2
11.184 134 5.17687 2
11.264 143.6 5.3591 2
11.344 131.2 5.1225 2
11.424 128.4 5.06754 2
11.504 122.4 4.94773 2
11.584 104.8 4.57821 2
11.664 116.2 4.82079 2
11.744 109.6 4.68188 2
11.824 109.2 4.67333 2
11.904 104.4 4.56946 2
11.984 99.8 4.46766 2
12.064 96 4.38178 2
12.144 91.2 4.27083 2
12.224 89.8 4.23792 2
12.304 87.2 4.17612 2
12.384 79.4 3.98497 2
12.464 78.4 3.9598 2
12.544 71.6 3.78418 2
12.624 73.6 3.83667 2
12.704 65.6 3.62215 2
12.784 68.4 3.69865 2
12.864 66 3.63318 2
12.944 63.6 3.56651 2
13.024 61 3.49285 2
13.104 57.2 3.38231 2
13.184 62.6 3.53836 2
13.264 56.6 3.36452 2
13.344 51.4 3.20624 2
13.424 42 2.89828 2
13.504 50.8 3.18748 2
13.584 47.2 3.07246 2
13.664 46.8 3.05941 2
13.744 41.6 2.88444 2
13.824 46.6 3.05287 2
13.904 38.2 2.76406 2
13.984 36.8 2.71293 2
14.064 39.4 2.80713 2
14.144 38.2 2.76406 2
14.224 37.2 2.72764 2
14.304 34.2 2.61534 2
14.384 31.8 2.5219 2
14.464 29.4 2.42487 2
14.544 29.8 2.44131 2
14.624 29.8 2.44131 2
14.704 23.8 2.18174 2
14.784 27 2.32379 2
14.864 23 2.14476 2
14.944 26 2.28035 2
15.024 21.2 2.05913 2
15.104 25.8 2.27156 2
15.184 30.6 2.47386 2
15.264 20 2 2
15.344 20.6 2.02978 2
15.424 23.6 2.17256 2
15.504 15.8 1.77764 2
15.584 18.2 1.90788 2
15.664 19.4 1.96977 2
15.744 13 1.61245 2
15.824 13.8 1.66132 2
15.904 19 1.94936 2
15.984 14 1.67332 2
16.064 16 1.78885 2
16.144 12.4 1.5748 2
16.224 15.6 1.76635 2
16.304 10.8 1.46969 2
16.384 15.4 1.75499 2
16.464 13.8 1.66132 2
16.544 12.6 1.58745 2
16.624 12.2 1.56205 2
16.704 9.2 1.35647 2
16.784 9.8 1.4 2
16.864 10.8 1.46969 2
16.944 10.8 1.46969 2
17.024 11.2 1.49666 2
17.104 9.6 1.38564 2
17.184 9.4 1.37113 2
17.264 9.4 1.37113 2
17.344 9.4 1.37113 2
17.424 10.6 1.45602 2
17.504 5.4 1.03923 2
17.584 7 1.18322 2
17.664 10.2 1.42829 2
17.744 8.2 1.28062 2
17.824 7.4 1.21655 2
17.904 8.8 1.32665 2
17.984 7 1.18322 2
18.064 6.6 1.14891 2
18.144 4.8 0.979796 2
18.224 8.2 1.28062 2
18.304 5 1 2
18.384 4.8 0.979796 2
18.464 5.8 1.07703 2
18.544 4.6 0.959166 2
18.624 5.8 1.07703 2
18.704 6 1.09545 2
18.784 4.6 0.959166 2
18.864 3.4 0.824621 2
18.944 5.6 1.0583 2
19.024 6 1.09545 2
19.104 4.2 0.916515 2
19.184 5 1 2
19.264 4.6 0.959166 2
19.344 3.6 0.848528 2
19.424 3.6 0.848528 2
19.504 3 0.774597 2
19.584 2.6 0.72111 2
19.664 2.2 0.663325 2
19.744 2.8 0.748331 2
19.824 1.4 0.52915 2
19.904 1.8 0.6 2
19.984 3.4 0.824621 2
20.064 2.6 0.72111 2
20.144 4.4 0.938083 2
20.224 3.2 0.8 2
20.304 1.2 0.489898 2
20.384 2.4 0.69282 2
20.464 2.8 0.748331 2
20.544 2.8 0.748331 2
20.624 2.8 0.748331 2
20.704 1 0.447214 2
20.784 2.6 0.72111 2
20.864 1.8 0.6 2
20.944 0.2 0.2 2
21.024 1 0.447214 2
21.104 2.4 0.69282 2
21.184 1.2 0.489898 2
21.264 2.6 0.72111 2
21.344 1.8 0.6 2
21.424 1 0.447214 2
21.504 2 0.632456 2
21.584 0.8 0.4 2
21.664 0.6 0.34641 2
21.744 1.4 0.52915 2
21.824 1.2 0.489898 2
21.904 1.4 0.52915 2
21.984 1.6 0.565685 2
22.064 1 0.447214 2
22.144 0.4 0.282843 2
22.224 0.4 0.282843 2
22.304 0.4 0.282843 2
22.384 1 0.447214 2
22.464 0.8 0.4 2
22.544 0.6 0.34641 2
22.624 0.6 0.34641 2
22.704 0.8 0.4 2
22.784 1.2 0.489898 2
22.864 0.8 0.4 2
22.944 0.6 0.34641 2
23.024 0.6 0.34641 2
23.104 0.4 0.282843 2
23.184 1 0.447214 2
23.264 0.8 0.4 2
23.344 0.2 0.2 2
23.424 0 0 2
23.504 0.4 0.282843 2
23.584 1 0.447214 2
23.664 1 0.447214 2
23.744 0 0 2
23.824 0.6 0.34641 2
23.904 0.8 0.4 2
23.984 0.4 0.282843 2
24.064 0.6 0.34641 2
24.144 0.4 0.282843 2
24.224 0.4 0.282843 2
24.304 0.2 0.2 2
24.384 0.4 0.282843 2
24.464 0.4 0.282843 2
24.544 0.2 0.2 2
24.624 0.4 0.282843 2
24.704 0.2 0.2 2
24.784 0.2 0.2 2
24.864 0 0 2
24.944 0.2 0.2 2
25.024 0.6 0.34641 2
25.104 0.2 0.2 2
25.184 0.4 0.282843 2
25.264 1.6 0.565685 2
25.344 0.4 0.282843 2
25.424 0.4 0.282843 2
25.504 0.4 0.282843 2
25.584 0.2 0.2 2
25.664 0.4 0.282843 2
25.744 0.4 0.282843 2
25.824 0.6 0.34641 2
25.904 0.6 0.34641 2
25.984 0 0 2
26.064 0.8 0.4 2
26.144 0.2 0.2 2
26.224 0.4 0.282843 2
26.304 0.6 0.34641 2
26.384 0.2 0.2 2
26.464 0.2 0.2 2
26.544 1.2 0.489898 2
26.624 0.2 0.2 2
26.704 0 0 2
26.784 0 0 2
26.864 0 0 2
26.944 0.4 0.282843 2
27.024 0.2 0.2 2
27.104 0 0 2
27.184 0.4 0.282843 2
27.264 0 0 2
27.344 0 0 2
27.424 0.4 0.282843 2
27.504 0 0 2
27.584 0 0 2
27.664 0.2 0.2 2
27.744 0.2 0.2 2
27.824 0 0 2
27.904 0.4 0.282843 2
27.984 0 0 2
28.064 0.8 0.4 2
28.144 0.6 0.34641 2
28.224 0 0 2
28.304 0 0 2
28.384 0.4 0.282843 2
28.464 0.6 0.34641 2
28.544 0.2 0.2 2
28.624 0.4 0.282843 2
28.704 0.8 0.4 2
28.784 0 0 2
28.864 0 0 2
28.944 0 0 2
29.024 0.2 0.2 2
29.104 0.2 0.2 2
29.184 0 0 2
29.264 0.2 0.2 2
29.344 0 0 2
29.424 0 0 2
29.504 0.2 0.2 2
29.584 0.2 0.2 2
29.664 0 0 2
29.744 0 0 2
29.824 0.4 0.282843 2
29.904 0.2 0.2 2
29.984 0.4 0.282843 2
30.064 0.4 0.282843 2
30.144 0.2 0.2 2
30.224 0 0 2
30.304 0 0 2
30.384 0.2 0.2 2
30.464 0 0 2
30.544 0.2 0.2 2
30.624 0 0 2
30.704 0.2 0.2 2
30.784 0 0 2
30.864 0.4 0.282843 2
30.944 0 0 2
31.024 0 0 2
31.104 0 0 2
31.184 0 0 2
31.264 0.4 0.282843 2
31.344 0.2 0.2 2
31.424 0.4 0.282843 2
31.504 0 0 2
31.584 0.2 0.2 2
31.664 0.2 0.2 2
31.744 0.4 0.282843 2
31.824 0.4 0.282843 2
31.904 0 0 2
31.984 0.2 0.2 2
32.064 0.2 0.2 2
32.144 0.2 0.2 2
32.224 0.2 0.2 2
32.284 0.333333 0.333333 2
